ZIP_CODE,POPULATION
72539,253.0
72540,149.0
72542,3826.0
72543,12535.0
72544,636.0
72546,181.0
72550,985.0
72553,69.0
72554,2923.0
72555,182.0
72556,3375.0
72560,8754.0
72561,981.0
72562,2238.0
72564,546.0
72565,999.0
72566,624.0
72567,262.0
72568,1662.0
72569,468.0
72571,369.0
72572,228.0
72573,278.0
72576,3868.0
72577,700.0
72578,212.0
72579,1287.0
72581,1030.0
72583,1679.0
72584,568.0
72585,216.0
72587,134.0
72601,30163.0
72611,1696.0
72616,10441.0
72617,198.0
72619,1936.0
72623,648.0
72624,594.0
72626,1243.0
72628,803.0
72629,629.0
72630,197.0
72631,3709.0
72632,4449.0
72633,1833.0
72634,4670.0
72635,3624.0
72636,24.0
72638,7186.0
72639,683.0
72640,385.0
72641,2585.0
72642,1979.0
72644,2253.0
72644,15.0
72645,1867.0
72648,716.0
72650,4362.0
72651,1206.0
72653,28560.0
72655,457.0
72658,1685.0
72660,524.0
72661,580.0
72662,2986.0
72663,361.0
72666,275.0
72668,521.0
72669,107.0
72670,99.0
72672,279.0
72675,1399.0
72677,525.0
72679,48.0
72680,807.0
72682,194.0
72683,211.0
72685,1365.0
72686,182.0
72687,6461.0
72701,39782.0
72703,28261.0
72704,21336.0
72712,40933.0
72714,11880.0
72715,15051.0
72717,1071.0
72718,1465.0
72719,8975.0
72721,391.0
72722,3138.0
72727,5658.0
72729,280.0
72730,7585.0
72732,4716.0
72734,7322.0
72736,6208.0
72738,2419.0
72739,473.0
72740,9543.0
72742,545.0
72744,5343.0
72745,11376.0
72747,152.0
72749,84.0
72751,6434.0
72752,293.0
72753,7936.0
72756,38455.0
72758,33487.0
72760,342.0
72761,21211.0
72762,35342.0
72764,50230.0
72768,1306.0
72769,1162.0
72773,953.0
72774,6121.0
72776,574.0
72801,18685.0
72802,20973.0
72821,2048.0
72823,6765.0
72824,1876.0
72826,47.0
72827,187.0
72828,114.0
72830,14896.0
72832,923.0
72833,4384.0
72834,10565.0
72835,923.0
72837,7845.0
72838,115.0
72839,242.0
72840,2149.0
72841,227.0
72842,1478.0
72843,2274.0
72845,1216.0
72846,3913.0
72847,2850.0
72851,572.0
72852,315.0
72853,2217.0
72854,703.0
72855,6314.0
72856,464.0
72857,1430.0
72858,3178.0
72860,375.0
72863,1582.0
72865,1366.0
72901,21591.0
72903,26148.0
72904,21893.0
72908,13378.0
72916,7131.0
72921,13787.0
72923,4735.0
72926,545.0
72927,8701.0
72928,755.0
72930,320.0
72932,1597.0
72933,4999.0
72934,1047.0
72935,577.0
72936,14527.0
72937,3858.0
72938,1391.0
72940,2515.0
72941,5251.0
72943,2646.0
72944,2919.0
72945,314.0
72946,3654.0
72947,4433.0
72948,518.0
72949,10177.0
72950,409.0
72951,988.0
72952,2945.0
72955,438.0
72956,34074.0
72958,8117.0
72959,2786.0
73002,1062.0
73003,20617.0
73004,857.0
73005,9541.0
73006,3718.0
73007,2178.0
73008,19800.0
73009,1264.0
73010,17563.0
73011,416.0
73012,25851.0
73013,43933.0
73014,1431.0
73015,2877.0
73016,1850.0
73017,1780.0
73018,19936.0
73019,0.0
73020,20810.0
73021,352.0
73024,637.0
73025,11579.0
73026,10437.0
73027,1493.0
73028,3454.0
73029,1818.0
73030,4464.0
73032,222.0
73033,387.0
73034,39872.0
73036,18595.0
73038,2032.0
73040,1976.0
73041,366.0
73042,1073.0
73043,125.0
73044,20226.0
73045,10378.0
73047,4774.0
73048,2020.0
73049,5910.0
73050,1370.0
73051,10264.0
73052,6315.0
73053,745.0
73054,4189.0
73055,9942.0
73056,441.0
73057,2384.0
73058,332.0
73059,2924.0
73061,1596.0
73062,1396.0
73063,691.0
73064,20611.0
73065,6546.0
73066,417.0
73067,2161.0
73068,11707.0
73069,23912.0
73071,36711.0
73072,42797.0
73073,541.0
73074,1190.0
73075,9519.0
73077,7135.0
73078,7786.0
73079,643.0
73080,9276.0
73082,2980.0
73084,6518.0
73086,8345.0
73089,11522.0
73090,1198.0
73092,908.0
73093,2612.0
73095,1895.0
73096,13037.0
73097,187.0
73098,4227.0
73099,57492.0
73102,3858.0
73103,4315.0
73104,1664.0
73105,5210.0
73106,13581.0
73107,26561.0
73108,15350.0
73109,20594.0
73110,32666.0
73111,11781.0
73112,30943.0
73114,17422.0
73115,20541.0
73116,9241.0
73117,5191.0
73118,13571.0
73119,31347.0
73120,34824.0
73121,3053.0
73122,13164.0
73127,24077.0
73128,4200.0
73129,20126.0
73130,19439.0
73131,3145.0
73132,26432.0
73134,4312.0
73135,20529.0
73139,17253.0
73141,2727.0
73142,10707.0
73145,2859.0
73149,4643.0
73150,4609.0
73151,1446.0
73159,30350.0
73160,53666.0
73162,27758.0
73165,5809.0
73169,1782.0
73170,35343.0
73173,1299.0
73179,3082.0
73401,34927.0
73425,84.0
73430,1176.0
73432,974.0
73433,2761.0
73434,699.0
73437,107.0
73438,3708.0
73439,7400.0
73440,398.0
73441,165.0
73442,428.0
73443,3585.0
73444,156.0
73446,8042.0
73447,1205.0
73448,5784.0
73449,2987.0
73450,1248.0
73453,661.0
73455,673.0
73456,2082.0
73458,952.0
73459,1132.0
73460,4747.0
73461,795.0
73463,3501.0
73481,978.0
73487,232.0
73491,721.0
73501,20935.0
73503,10996.0
73505,49809.0
73507,22847.0
73520,149.0
73521,21636.0
73526,2133.0
73527,5184.0
73528,680.0
73529,5344.0
73530,442.0
73531,401.0
73532,600.0
73533,28434.0
73537,643.0
73538,4675.0
73539,218.0
73540,439.0
73541,3106.0
73542,4659.0
73543,1859.0
73544,268.0
73546,1232.0
73547,2319.0
73548,519.0
73549,296.0
73550,2512.0
73551,65.0
73552,1612.0
73553,46.0
73554,3614.0
73555,214.0
73556,166.0
73557,427.0
73559,540.0
73560,829.0
73562,772.0
73564,551.0
73565,1092.0
73566,1674.0
73567,860.0
73568,1182.0
73569,537.0
73570,1128.0
73571,87.0
73572,3699.0
73573,2551.0
73601,10299.0
73620,1194.0
73622,266.0
73624,2142.0
73625,554.0
73626,1136.0
73627,628.0
73628,1583.0
73632,3433.0
73638,142.0
73639,602.0
73641,762.0
73642,187.0
73644,14147.0
73645,1538.0
73646,384.0
73647,519.0
73650,1020.0
73651,4268.0
73654,866.0
73655,864.0
73658,260.0
73659,160.0
73660,430.0
73661,420.0
73662,6093.0
73663,1332.0
73664,1184.0
73666,180.0
73667,517.0
73669,1675.0
73673,319.0
73701,24808.0
73703,27951.0
73705,267.0
73716,510.0
73717,6846.0
73718,501.0
73719,83.0
73720,265.0
73722,427.0
73724,1190.0
73726,472.0
73727,267.0
73728,1861.0
73729,578.0
73730,734.0
73731,171.0
73733,221.0
73734,1067.0
73735,684.0
73736,356.0
73737,3367.0
73738,1134.0
73739,369.0
73741,1614.0
73742,3824.0
73743,122.0
73744,267.0
73746,37.0
73747,285.0
73749,448.0
73750,7025.0
73753,468.0
73754,1078.0
73755,905.0
73756,352.0
73757,178.0
73758,197.0
73759,1468.0
73760,470.0
73761,395.0
73762,2156.0
73763,1623.0
73764,144.0
73766,1096.0
73768,1568.0
73771,495.0
73772,6119.0
73773,1744.0
73801,15228.0
73832,929.0
73834,1643.0
73835,309.0
73838,462.0
73840,691.0
73841,1482.0
73842,494.0
73843,883.0
73844,269.0
73848,2156.0
73851,80.0
73852,2051.0
73853,379.0
73855,106.0
73857,623.0
73858,1666.0
73859,1459.0
73860,1337.0
73901,156.0
73931,510.0
73932,2092.0
73933,1697.0
73937,173.0
73938,781.0
73939,1695.0
73942,12953.0
73944,388.0
73945,2889.0
73946,45.0
73947,472.0
73949,1278.0
73949,410.0
73950,1736.0
73951,1141.0
74001,367.0
74002,2333.0
74003,14249.0
74006,25750.0
74008,22461.0
74010,10501.0
74011,25448.0
74012,57526.0
74014,34579.0
74015,8064.0
74016,6005.0
74017,28057.0
74019,17648.0
74020,7294.0
74021,17359.0
74022,1760.0
74023,11741.0
74026,896.0
74027,1015.0
74028,1881.0
74029,5128.0
74030,3864.0
74032,2219.0
74033,10163.0
74034,150.0
74035,4565.0
74036,6734.0
74037,15159.0
74038,2254.0
74039,3770.0
74041,2057.0
74042,540.0
74044,7406.0
74045,311.0
74046,115.0
74047,7163.0
74048,6092.0
74050,323.0
74051,1904.0
74052,1180.0
74053,4315.0
74054,844.0
74055,38680.0
74056,5720.0
74058,4259.0
74059,5476.0
74060,586.0
74061,2095.0
74062,1123.0
74063,29808.0
74066,31060.0
74068,111.0
74070,13928.0
74071,180.0
74072,1816.0
74073,5118.0
74074,29184.0
74075,23866.0
74078,2295.0
74079,4504.0
74080,2829.0
74081,1837.0
74082,107.0
74083,1031.0
74084,628.0
74085,2588.0
74103,2692.0
74104,12724.0
74105,26547.0
74106,17648.0
74107,19458.0
74108,7490.0
74110,14862.0
74112,20684.0
74114,15778.0
74115,22941.0
74116,3890.0
74117,87.0
74119,3561.0
74120,4940.0
74126,10598.0
74127,17151.0
74128,12676.0
74129,18976.0
74130,2065.0
74131,2775.0
74132,7543.0
74133,43414.0
74134,15083.0
74135,20651.0
74136,30703.0
74137,25737.0
74145,17402.0
74146,15498.0
74301,11840.0
74330,2884.0
74331,7258.0
74332,1972.0
74333,1221.0
74337,5060.0
74338,5480.0
74339,2606.0
74340,311.0
74342,2927.0
74343,3100.0
74344,14412.0
74346,7864.0
74347,2593.0
74349,318.0
74350,862.0
74352,6803.0
74354,18126.0
74358,270.0
74359,656.0
74360,31.0
74361,16293.0
74363,2892.0
74364,1750.0
74365,5110.0
74366,1474.0
74367,587.0
74368,117.0
74369,1803.0
74370,3537.0
74401,17476.0
74403,30709.0
74421,4607.0
74422,824.0
74423,872.0
74425,1240.0
74426,9891.0
74427,1383.0
74428,882.0
74429,14445.0
74430,588.0
74431,918.0
74432,9730.0
74434,9067.0
74435,3185.0
74436,5078.0
74437,10448.0
74438,163.0
74441,5362.0
74442,920.0
74445,3226.0
74446,558.0
74447,17275.0
74450,1948.0
74451,4283.0
74452,473.0
74454,3179.0
74455,3158.0
74456,247.0
74457,608.0
74458,147.0
74459,86.0
74460,283.0
74462,7875.0
74463,2033.0
74464,30111.0
74467,14995.0
74468,263.0
74469,2531.0
74470,1693.0
74471,1800.0
74472,554.0
74477,5.0
74501,29073.0
74521,217.0
74522,344.0
74523,6048.0
74525,10112.0
74528,174.0
74530,214.0
74531,1062.0
74533,849.0
74534,250.0
74535,126.0
74536,1760.0
74538,4200.0
74540,172.0
74543,370.0
74546,824.0
74547,3463.0
74549,76.0
74552,1058.0
74553,1384.0
74554,1744.0
74555,861.0
74556,422.0
74557,464.0
74558,455.0
74560,635.0
74561,2175.0
74562,937.0
74563,2042.0
74565,707.0
74567,242.0
74569,633.0
74570,1089.0
74571,3765.0
74572,712.0
74574,1080.0
74576,210.0
74577,271.0
74578,6822.0
74601,20257.0
74604,12301.0
74630,702.0
74631,7709.0
74632,578.0
74633,471.0
74636,268.0
74637,1899.0
74640,312.0
74641,715.0
74643,615.0
74644,478.0
74646,233.0
74647,3765.0
74650,693.0
74651,743.0
74652,897.0
74653,3892.0
74701,22365.0
74720,608.0
74722,286.0
74723,1729.0
74724,377.0
74726,2398.0
74727,2038.0
74728,11343.0
74729,2741.0
74730,4259.0
74731,1747.0
74733,2853.0
74734,1087.0
74735,1549.0
74736,1178.0
74738,560.0
74740,2288.0
74741,972.0
74743,8537.0
74745,9912.0
74747,153.0
74748,642.0
74750,364.0
74753,52.0
74754,385.0
74755,83.0
74756,870.0
74759,1358.0
74760,295.0
74761,70.0
74764,3473.0
74766,1595.0
74801,21657.0
74804,19631.0
74820,30802.0
74824,1253.0
74825,2170.0
74826,1252.0
74827,387.0
74829,1521.0
74830,229.0
74831,923.0
74832,936.0
74833,703.0
74834,7590.0
74836,171.0
74837,310.0
74839,770.0
74840,1924.0
74842,135.0
74843,340.0
74844,371.0
74845,494.0
74848,8326.0
74849,3132.0
74850,283.0
74851,9805.0
74852,1347.0
74854,1897.0
74855,4639.0
74856,782.0
74857,9288.0
74859,6221.0
74860,1653.0
74864,5274.0
74865,1711.0
74867,1045.0
74868,13152.0
74869,710.0
74871,2415.0
74872,3692.0
74873,11821.0
74875,1165.0
74878,1565.0
74880,2239.0
74881,4509.0
74883,2526.0
74884,6024.0
74901,1992.0
74902,4095.0
74930,2155.0
74931,1411.0
74932,2286.0
74935,174.0
74936,1153.0
74937,5959.0
74939,1455.0
74940,2697.0
74941,2713.0
74942,193.0
74943,112.0
74944,1272.0
74945,497.0
74946,137.0
74948,12788.0
74949,308.0
74951,1504.0
74953,11632.0
74954,4590.0
74955,15344.0
74956,1905.0
74957,1170.0
74959,6736.0
74960,13643.0
74962,5092.0
74963,608.0
74964,2834.0
74965,5170.0
74966,3719.0
75001,12414.0
75002,63140.0
75006,46364.0
75007,51624.0
75009,8785.0
75010,21607.0
75013,30347.0
75019,38666.0
75020,21872.0
75021,8036.0
75022,22545.0
75023,45452.0
75024,36039.0
75025,50926.0
75028,42226.0
75032,27986.0
75034,72723.0
75035,47553.0
75038,27802.0
75039,11032.0
75040,59406.0
75041,30700.0
75042,37881.0
75043,58094.0
75044,40811.0
75048,20328.0
75050,41041.0
75051,39285.0
75052,88996.0
75054,5053.0
75056,47852.0
75057,12900.0
75058,2982.0
75060,45980.0
75061,53442.0
75062,44537.0
75063,35090.0
75065,10748.0
75067,60982.0
75068,34934.0
75069,34108.0
75070,74734.0
75071,36090.0
75074,44622.0
75075,33262.0
75076,7378.0
75077,35330.0
75078,10592.0
75080,44009.0
75081,34156.0
75082,21182.0
75087,28145.0
75088,24712.0
75089,30251.0
75090,23724.0
75092,22839.0
75093,47187.0
75094,20579.0
75098,48197.0
75101,646.0
75102,1322.0
75103,12851.0
75104,45373.0
75105,301.0
75109,3658.0
75110,28132.0
75114,4660.0
75115,48877.0
75116,19669.0
75117,3722.0
75119,26601.0
75124,4446.0
75125,6691.0
75126,33396.0
75127,1593.0
75132,294.0
75134,20276.0
75135,5910.0
75137,18861.0
75140,6958.0
75141,5374.0
75142,18982.0
75143,14619.0
75144,3291.0
75146,17993.0
75147,6602.0
75148,5842.0
75149,56065.0
75150,58730.0
75152,4606.0
75153,605.0
75154,36041.0
75155,2579.0
75156,14580.0
75157,310.0
75158,4139.0
75159,18339.0
75160,23627.0
75161,6165.0
75163,2285.0
75164,671.0
75165,37966.0
75166,3070.0
75167,8436.0
75169,14644.0
75172,3956.0
75173,4353.0
75180,23031.0
75181,25908.0
75182,5118.0
75189,22406.0
75201,9409.0
75202,1666.0
75203,15721.0
75204,26279.0
75205,23061.0
75206,36248.0
75207,9648.0
75208,30171.0
75209,13653.0
75210,7482.0
75211,73146.0
75212,24884.0
75214,32950.0
75215,14648.0
75216,49416.0
75217,80324.0
75218,21665.0
75219,22124.0
75220,41891.0
75223,13947.0
75224,34034.0
75225,20892.0
75226,3506.0
75227,55029.0
75228,66551.0
75229,31571.0
75230,26934.0
75231,37052.0
75232,28682.0
75233,14043.0
75234,28794.0
75235,17177.0
75236,15949.0
75237,17101.0
75238,30483.0
75240,24296.0
75241,27066.0
75243,55406.0
75244,13266.0
75246,2770.0
75247,468.0
75248,33395.0
75249,13373.0
75251,2331.0
75252,24112.0
75253,18450.0
75254,23253.0
75270,0.0
75287,49004.0
75390,0.0
75401,18552.0
75402,15920.0
75407,14120.0
75409,11831.0
75410,4334.0
75411,1118.0
75412,778.0
75413,305.0
75414,3136.0
75415,144.0
75416,2893.0
75417,2456.0
75418,14411.0
75420,1076.0
75421,1003.0
75422,2883.0
75423,2982.0
75424,3297.0
75426,5301.0
75428,10089.0
75431,2052.0
75432,3323.0
75433,2773.0
75435,1185.0
75436,1876.0
75437,1078.0
75438,972.0
75439,868.0
75440,6350.0
75441,142.0
75442,8858.0
75446,3180.0
75447,1080.0
75448,655.0
75449,1186.0
75450,331.0
75451,1211.0
75452,4090.0
75453,3255.0
75454,5699.0
75455,28293.0
75457,6522.0
75459,4326.0
75460,23592.0
75462,11350.0
75468,888.0
75469,371.0
75470,288.0
75471,1424.0
75472,3548.0
75473,3855.0
75474,14882.0
75475,129.0
75476,1304.0
75477,977.0
75478,932.0
75479,1849.0
75480,1646.0
75481,395.0
75482,24385.0
75486,2346.0
75487,1541.0
75488,1161.0
75489,993.0
75490,2211.0
75491,4801.0
75492,516.0
75493,611.0
75494,10862.0
75495,7095.0
75496,3351.0
75497,3350.0
75501,36298.0
75503,24379.0
75550,808.0
75551,11007.0
75554,1806.0
75555,1611.0
75556,26.0
75556,1107.0
75558,1636.0
75559,5568.0
75560,1088.0
75561,5395.0
75562,176.0
75563,4282.0
75565,361.0
75566,782.0
75567,4225.0
75568,2876.0
75569,2874.0
75570,11518.0
75571,2846.0
75572,3491.0
75573,181.0
75574,1868.0
75601,15849.0
75602,23286.0
75603,5456.0
75604,29934.0
75605,27823.0
75630,2588.0
75631,2787.0
75633,13977.0
75638,6036.0
75639,3460.0
75640,4652.0
75641,223.0
75642,229.0
75643,2074.0
75644,11444.0
75645,9778.0
75647,13196.0
75650,8611.0
75651,2189.0
75652,16638.0
75654,12417.0
75656,4804.0
75657,8246.0
75661,2807.0
75662,24536.0
75667,1021.0
75668,1993.0
75669,606.0
75670,17290.0
75672,17097.0
75681,2562.0
75682,473.0
75683,3914.0
75684,7548.0
75686,12985.0
75691,4219.0
75692,5098.0
75693,6869.0
75701,34373.0
75702,27069.0
75703,37166.0
75704,8684.0
75705,2168.0
75706,8771.0
75707,13711.0
75708,7156.0
75709,5062.0
75750,3937.0
75751,17253.0
75752,6986.0
75754,5783.0
75755,5719.0
75756,4002.0
75757,10022.0
75758,9072.0
75759,141.0
75760,2614.0
75762,12466.0
75763,6005.0
75764,233.0
75765,7607.0
75766,26388.0
75770,2776.0
75771,18361.0
75773,12791.0
75778,3254.0
75779,122.0
75780,312.0
75783,7219.0
75784,658.0
75785,11263.0
75788,126.0
75789,7593.0
75790,4203.0
75791,13125.0
75792,3518.0
75801,16799.0
75803,22397.0
75831,5386.0
75832,66.0
75833,3324.0
75835,12012.0
75838,666.0
75839,5069.0
75840,7076.0
75844,5718.0
75845,3259.0
75846,2718.0
75847,1859.0
75848,92.0
75849,75.0
75850,671.0
75851,5050.0
75852,3762.0
75853,963.0
75855,2369.0
75856,196.0
75858,43.0
75859,1923.0
75860,6644.0
75861,9017.0
75862,10091.0
75901,29036.0
75904,34004.0
75925,4179.0
75926,1070.0
75928,1411.0
75929,1599.0
75930,2023.0
75931,2631.0
75932,1437.0
75933,1599.0
75934,99.0
75935,13685.0
75936,889.0
75937,994.0
75938,2608.0
75939,3992.0
75941,9105.0
75942,115.0
75943,1262.0
75944,1301.0
75946,3578.0
75948,6281.0
75949,7976.0
75951,16134.0
75954,3280.0
75956,7623.0
75959,923.0
75960,913.0
75961,14910.0
75962,3029.0
75964,20097.0
75965,17591.0
75966,5371.0
75968,1766.0
75969,4116.0
75972,6620.0
75973,2599.0
75974,3126.0
75975,3699.0
75976,827.0
75977,750.0
75978,144.0
75979,11423.0
75980,2836.0
76001,30460.0
76002,30269.0
76006,22639.0
76008,13602.0
76009,19759.0
76010,55706.0
76011,21594.0
76012,25689.0
76013,30680.0
76014,34072.0
76015,16658.0
76016,30852.0
76017,44724.0
76018,26938.0
76020,27270.0
76021,33673.0
76022,13212.0
76023,5832.0
76028,59744.0
76031,17759.0
76033,24819.0
76034,22748.0
76035,1622.0
76036,22352.0
76039,32925.0
76040,27524.0
76041,434.0
76043,7071.0
76044,3866.0
76048,21989.0
76049,25130.0
76050,5875.0
76051,46320.0
76052,15995.0
76053,28421.0
76054,11764.0
76055,3084.0
76058,17123.0
76059,4881.0
76060,6764.0
76061,152.0
76063,61361.0
76064,1883.0
76065,28986.0
76066,3142.0
76067,22117.0
76070,752.0
76071,3320.0
76073,5327.0
76077,590.0
76078,8572.0
76082,17748.0
76084,8327.0
76085,8787.0
76086,20196.0
76087,24746.0
76088,11499.0
76092,26669.0
76093,2095.0
76102,8111.0
76103,14572.0
76104,17446.0
76105,22194.0
76106,35389.0
76107,25917.0
76108,38227.0
76109,21710.0
76110,30434.0
76111,21685.0
76112,38993.0
76114,24741.0
76115,20696.0
76116,46746.0
76117,30645.0
76118,13866.0
76119,42761.0
76120,15283.0
76123,29722.0
76126,19395.0
76127,2003.0
76129,2833.0
76131,28374.0
76132,24709.0
76133,48394.0
76134,23704.0
76135,20684.0
76137,54911.0
76140,26340.0
76148,23331.0
76155,3115.0
76164,16748.0
76177,4891.0
76179,48058.0
76180,33444.0
76182,28209.0
76201,27107.0
76205,18510.0
76207,10579.0
76208,19782.0
76209,24018.0
76210,39556.0
76225,3156.0
76226,18419.0
76227,22141.0
76228,1119.0
76230,9711.0
76233,3235.0
76234,15587.0
76238,431.0
76239,1087.0
76240,26120.0
76244,60388.0
76245,1780.0
76247,13098.0
76248,34647.0
76249,7194.0
76250,937.0
76251,731.0
76252,2863.0
76253,230.0
76255,5411.0
76258,6659.0
76259,4618.0
76261,233.0
76262,27648.0
76263,44.0
76264,1412.0
76265,1893.0
76266,13495.0
76268,250.0
76270,1853.0
76271,1352.0
76272,4745.0
76273,9135.0
76301,16540.0
76302,13206.0
76305,4746.0
76306,15991.0
76308,19677.0
76309,13862.0
76310,17989.0
76311,7535.0
76351,2035.0
76354,11270.0
76357,712.0
76360,3502.0
76363,256.0
76364,193.0
76365,4831.0
76366,2317.0
76367,13045.0
76370,299.0
76371,1606.0
76372,974.0
76373,162.0
76374,4162.0
76377,802.0
76379,591.0
76380,3820.0
76384,12991.0
76388,203.0
76389,1329.0
76401,25702.0
76402,847.0
76424,8992.0
76426,11302.0
76427,804.0
76429,258.0
76430,2532.0
76431,3384.0
76432,1370.0
76433,1416.0
76435,612.0
76436,212.0
76437,5721.0
76442,7545.0
76443,1897.0
76444,3635.0
76445,407.0
76446,9000.0
76448,5628.0
76449,2434.0
76450,13258.0
76452,75.0
76453,1125.0
76454,1688.0
76455,1014.0
76457,3960.0
76458,6261.0
76459,146.0
76460,421.0
76462,2982.0
76463,481.0
76464,506.0
76466,332.0
76469,96.0
76470,3238.0
76471,1906.0
76472,1499.0
76474,281.0
76475,977.0
76476,2637.0
76481,208.0
76483,1063.0
76484,1147.0
76486,1375.0
76487,2507.0
76490,91.0
76491,459.0
76501,16897.0
76502,31545.0
76504,24268.0
76508,0.0
76511,3317.0
76513,34172.0
76518,1581.0
76519,626.0
76520,8413.0
76522,35534.0
76523,18.0
76524,2867.0
76525,1062.0
76527,4058.0
76528,16974.0
76530,2540.0
76531,4978.0
76534,2615.0
76537,3870.0
76538,761.0
76539,7841.0
76541,19206.0
76542,40025.0
76543,30430.0
76544,29943.0
76548,26344.0
76549,44490.0
76550,11586.0
76554,2104.0
76556,1461.0
76557,5178.0
76559,5051.0
76561,962.0
76565,74.0
76566,258.0
76567,8984.0
76569,2498.0
76570,2572.0
76571,6790.0
76573,26.0
76574,17661.0
76577,3046.0
76578,1766.0
76579,4258.0
76596,1274.0
76597,2882.0
76598,523.0
76599,1956.0
76621,1037.0
76622,1015.0
76623,242.0
76624,2231.0
76626,1563.0
76627,1601.0
76628,111.0
76629,1989.0
76630,1840.0
76631,522.0
76632,1778.0
76633,4973.0
76634,7093.0
76635,1341.0
76636,1497.0
76637,536.0
76638,2837.0
76639,1584.0
76640,3005.0
76641,1674.0
76642,7057.0
76643,13554.0
76645,11039.0
76648,2302.0
76649,790.0
76650,104.0
76651,3300.0
76652,1087.0
76653,1082.0
76654,151.0
76655,7831.0
76656,2276.0
76657,9307.0
76660,506.0
76661,8708.0
76664,3514.0
76665,2526.0
76666,244.0
76667,11313.0
76670,1377.0
76671,1777.0
76673,1187.0
76676,413.0
76678,263.0
76679,1432.0
76680,190.0
76681,873.0
76682,2660.0
76685,108.0
76686,285.0
76687,1466.0
76689,3996.0
76690,1197.0
76691,6454.0
76692,10115.0
76693,1651.0
76701,1826.0
76704,8007.0
76705,29155.0
76706,35015.0
76707,16697.0
76708,24476.0
76710,22686.0
76711,9042.0
76712,23506.0
76798,1862.0
76801,25552.0
76802,5075.0
76820,125.0
76821,4869.0
76823,2945.0
76824,35.0
76825,7091.0
76827,433.0
76828,199.0
76831,63.0
76832,559.0
76834,5908.0
76836,41.0
76837,3188.0
76841,61.0
76842,191.0
76844,3550.0
76845,178.0
76848,78.0
76849,3944.0
76852,212.0
76853,1622.0
76854,401.0
76856,3582.0
76857,1791.0
76858,254.0
76859,1982.0
76861,1995.0
76862,198.0
76864,890.0
76865,160.0
76866,623.0
76869,125.0
76870,251.0
76871,784.0
76872,717.0
76873,55.0
76874,68.0
76875,668.0
76877,4558.0
76878,1685.0
76882,252.0
76884,172.0
76885,154.0
76887,126.0
76888,110.0
76890,940.0
76901,27969.0
76903,31905.0
76904,32718.0
76905,11335.0
76908,1951.0
76930,156.0
76932,3390.0
76933,1365.0
76934,1296.0
76935,1606.0
76936,3377.0
76937,37.0
76939,51.0
76940,176.0
76941,1348.0
76943,3693.0
76945,1665.0
76949,7.0
76950,4180.0
76951,1143.0
76953,74.0
76955,133.0
76957,59.0
76958,310.0
77002,16793.0
77003,10508.0
77004,32692.0
77005,25528.0
77006,19664.0
77007,30853.0
77008,30482.0
77009,38094.0
77010,366.0
77011,19547.0
77012,20719.0
77013,17602.0
77014,28684.0
77015,53621.0
77016,26989.0
77017,32561.0
77018,25563.0
77019,18944.0
77020,25464.0
77021,26042.0
77022,29557.0
77023,28998.0
77024,34775.0
77025,26137.0
77026,23940.0
77027,14331.0
77028,16808.0
77029,17814.0
77030,10258.0
77031,15762.0
77032,12757.0
77033,27965.0
77034,33678.0
77035,35896.0
77036,71969.0
77037,19819.0
77038,26713.0
77039,27562.0
77040,45081.0
77041,37146.0
77042,36385.0
77043,23358.0
77044,30949.0
77045,31255.0
77046,1196.0
77047,21077.0
77048,15294.0
77049,28521.0
77050,4611.0
77051,15085.0
77053,28954.0
77054,22290.0
77055,41989.0
77056,18673.0
77057,39208.0
77058,16406.0
77059,16949.0
77060,40830.0
77061,24457.0
77062,25152.0
77063,34299.0
77064,45847.0
77065,35326.0
77066,31366.0
77067,30559.0
77068,10064.0
77069,16541.0
77070,46017.0
77071,25671.0
77072,56526.0
77073,34790.0
77074,37267.0
77075,37388.0
77076,33803.0
77077,52151.0
77078,14777.0
77079,31280.0
77080,45275.0
77081,47860.0
77082,49900.0
77083,70837.0
77084,95137.0
77085,16074.0
77086,28009.0
77087,36399.0
77088,49660.0
77089,48685.0
77090,32930.0
77091,23472.0
77092,33745.0
77093,46929.0
77094,8498.0
77095,66502.0
77096,32628.0
77098,13076.0
77099,47091.0
77201,0.0
77301,30769.0
77302,18118.0
77303,16710.0
77304,21314.0
77306,11931.0
77316,16036.0
77318,14281.0
77320,33678.0
77326,69.0
77327,20160.0
77328,13993.0
77331,6824.0
77334,141.0
77335,2350.0
77336,12471.0
77338,33971.0
77339,37512.0
77340,29809.0
77342,23.0
77345,26122.0
77346,53578.0
77350,66.0
77351,32517.0
77354,30215.0
77355,24010.0
77356,24498.0
77357,19987.0
77358,4993.0
77359,721.0
77360,5280.0
77362,4600.0
77363,3269.0
77364,2223.0
77365,25769.0
77367,143.0
77368,152.0
77369,1018.0
77371,7665.0
77372,12164.0
77373,54609.0
77374,510.0
77375,39351.0
77376,617.0
77377,28708.0
77378,14685.0
77379,70544.0
77380,23136.0
77381,34961.0
77382,35369.0
77384,11857.0
77385,19534.0
77386,36407.0
77388,40384.0
77389,21255.0
77396,43317.0
77401,17491.0
77406,33682.0
77407,28595.0
77412,106.0
77414,23047.0
77415,46.0
77417,2457.0
77418,9585.0
77419,1512.0
77420,2205.0
77422,13933.0
77423,9483.0
77426,2100.0
77428,61.0
77429,72264.0
77430,2283.0
77432,173.0
77433,50539.0
77434,4816.0
77435,4539.0
77436,73.0
77437,17054.0
77440,37.0
